Frame,System,Number
607,MG_15mM_1264_wo_rw_run3,4
608,MG_15mM_1264_wo_rw_run3,9
609,MG_15mM_1264_wo_rw_run3,7
610,MG_15mM_1264_wo_rw_run3,6
611,MG_15mM_1264_wo_rw_run3,0
612,MG_15mM_1264_wo_rw_run3,2
613,MG_15mM_1264_wo_rw_run3,0
614,MG_15mM_1264_wo_rw_run3,1
615,MG_15mM_1264_wo_rw_run3,8
616,MG_15mM_1264_wo_rw_run3,1
617,MG_15mM_1264_wo_rw_run3,5
618,MG_15mM_1264_wo_rw_run3,0
619,MG_15mM_1264_wo_rw_run3,0
620,MG_15mM_1264_wo_rw_run3,0
621,MG_15mM_1264_wo_rw_run3,0
622,MG_15mM_1264_wo_rw_run3,0
623,MG_15mM_1264_wo_rw_run3,0
624,MG_15mM_1264_wo_rw_run3,1
625,MG_15mM_1264_wo_rw_run3,3
626,MG_15mM_1264_wo_rw_run3,3
627,MG_15mM_1264_wo_rw_run3,2
628,MG_15mM_1264_wo_rw_run3,0
629,MG_15mM_1264_wo_rw_run3,0
630,MG_15mM_1264_wo_rw_run3,0
631,MG_15mM_1264_wo_rw_run3,0
632,MG_15mM_1264_wo_rw_run3,0
633,MG_15mM_1264_wo_rw_run3,0
634,MG_15mM_1264_wo_rw_run3,2
635,MG_15mM_1264_wo_rw_run3,0
636,MG_15mM_1264_wo_rw_run3,0
637,MG_15mM_1264_wo_rw_run3,1
638,MG_15mM_1264_wo_rw_run3,2
639,MG_15mM_1264_wo_rw_run3,0
640,MG_15mM_1264_wo_rw_run3,0
641,MG_15mM_1264_wo_rw_run3,1
642,MG_15mM_1264_wo_rw_run3,0
643,MG_15mM_1264_wo_rw_run3,1
644,MG_15mM_1264_wo_rw_run3,1
645,MG_15mM_1264_wo_rw_run3,0
646,MG_15mM_1264_wo_rw_run3,1
647,MG_15mM_1264_wo_rw_run3,4
648,MG_15mM_1264_wo_rw_run3,4
649,MG_15mM_1264_wo_rw_run3,0
650,MG_15mM_1264_wo_rw_run3,0
651,MG_15mM_1264_wo_rw_run3,5
652,MG_15mM_1264_wo_rw_run3,6
653,MG_15mM_1264_wo_rw_run3,1
654,MG_15mM_1264_wo_rw_run3,4
655,MG_15mM_1264_wo_rw_run3,1
656,MG_15mM_1264_wo_rw_run3,5
657,MG_15mM_1264_wo_rw_run3,6
658,MG_15mM_1264_wo_rw_run3,7
659,MG_15mM_1264_wo_rw_run3,6
660,MG_15mM_1264_wo_rw_run3,7
661,MG_15mM_1264_wo_rw_run3,8
662,MG_15mM_1264_wo_rw_run3,5
663,MG_15mM_1264_wo_rw_run3,5
664,MG_15mM_1264_wo_rw_run3,3
665,MG_15mM_1264_wo_rw_run3,5
666,MG_15mM_1264_wo_rw_run3,3
667,MG_15mM_1264_wo_rw_run3,2
668,MG_15mM_1264_wo_rw_run3,4
669,MG_15mM_1264_wo_rw_run3,4
670,MG_15mM_1264_wo_rw_run3,3
671,MG_15mM_1264_wo_rw_run3,0
672,MG_15mM_1264_wo_rw_run3,3
673,MG_15mM_1264_wo_rw_run3,0
674,MG_15mM_1264_wo_rw_run3,1
675,MG_15mM_1264_wo_rw_run3,0
676,MG_15mM_1264_wo_rw_run3,0
677,MG_15mM_1264_wo_rw_run3,1
678,MG_15mM_1264_wo_rw_run3,0
679,MG_15mM_1264_wo_rw_run3,0
680,MG_15mM_1264_wo_rw_run3,0
681,MG_15mM_1264_wo_rw_run3,1
682,MG_15mM_1264_wo_rw_run3,0
683,MG_15mM_1264_wo_rw_run3,0
684,MG_15mM_1264_wo_rw_run3,0
685,MG_15mM_1264_wo_rw_run3,0
686,MG_15mM_1264_wo_rw_run3,0
687,MG_15mM_1264_wo_rw_run3,0
688,MG_15mM_1264_wo_rw_run3,0
689,MG_15mM_1264_wo_rw_run3,0
690,MG_15mM_1264_wo_rw_run3,0
691,MG_15mM_1264_wo_rw_run3,0
692,MG_15mM_1264_wo_rw_run3,0
693,MG_15mM_1264_wo_rw_run3,0
694,MG_15mM_1264_wo_rw_run3,1
695,MG_15mM_1264_wo_rw_run3,1
696,MG_15mM_1264_wo_rw_run3,0
697,MG_15mM_1264_wo_rw_run3,0
698,MG_15mM_1264_wo_rw_run3,0
699,MG_15mM_1264_wo_rw_run3,0
700,MG_15mM_1264_wo_rw_run3,1
701,MG_15mM_1264_wo_rw_run3,0
702,MG_15mM_1264_wo_rw_run3,0
703,MG_15mM_1264_wo_rw_run3,0
704,MG_15mM_1264_wo_rw_run3,0
705,MG_15mM_1264_wo_rw_run3,0
706,MG_15mM_1264_wo_rw_run3,0
707,MG_15mM_1264_wo_rw_run3,1
708,MG_15mM_1264_wo_rw_run3,4
709,MG_15mM_1264_wo_rw_run3,2
710,MG_15mM_1264_wo_rw_run3,5
711,MG_15mM_1264_wo_rw_run3,2
712,MG_15mM_1264_wo_rw_run3,0
713,MG_15mM_1264_wo_rw_run3,5
714,MG_15mM_1264_wo_rw_run3,1
715,MG_15mM_1264_wo_rw_run3,3
716,MG_15mM_1264_wo_rw_run3,4
717,MG_15mM_1264_wo_rw_run3,0
718,MG_15mM_1264_wo_rw_run3,0
719,MG_15mM_1264_wo_rw_run3,2
720,MG_15mM_1264_wo_rw_run3,0
721,MG_15mM_1264_wo_rw_run3,0
722,MG_15mM_1264_wo_rw_run3,0
723,MG_15mM_1264_wo_rw_run3,1
724,MG_15mM_1264_wo_rw_run3,0
725,MG_15mM_1264_wo_rw_run3,1
726,MG_15mM_1264_wo_rw_run3,2
727,MG_15mM_1264_wo_rw_run3,1
728,MG_15mM_1264_wo_rw_run3,0
729,MG_15mM_1264_wo_rw_run3,0
730,MG_15mM_1264_wo_rw_run3,0
731,MG_15mM_1264_wo_rw_run3,1
732,MG_15mM_1264_wo_rw_run3,4
733,MG_15mM_1264_wo_rw_run3,2
734,MG_15mM_1264_wo_rw_run3,0
735,MG_15mM_1264_wo_rw_run3,0
736,MG_15mM_1264_wo_rw_run3,0
737,MG_15mM_1264_wo_rw_run3,0
738,MG_15mM_1264_wo_rw_run3,0
739,MG_15mM_1264_wo_rw_run3,0
740,MG_15mM_1264_wo_rw_run3,1
741,MG_15mM_1264_wo_rw_run3,0
742,MG_15mM_1264_wo_rw_run3,1
743,MG_15mM_1264_wo_rw_run3,0
744,MG_15mM_1264_wo_rw_run3,1
745,MG_15mM_1264_wo_rw_run3,0
746,MG_15mM_1264_wo_rw_run3,0
747,MG_15mM_1264_wo_rw_run3,1
748,MG_15mM_1264_wo_rw_run3,0
749,MG_15mM_1264_wo_rw_run3,0
750,MG_15mM_1264_wo_rw_run3,0
751,MG_15mM_1264_wo_rw_run3,0
752,MG_15mM_1264_wo_rw_run3,0
753,MG_15mM_1264_wo_rw_run3,0
754,MG_15mM_1264_wo_rw_run3,0
755,MG_15mM_1264_wo_rw_run3,0
756,MG_15mM_1264_wo_rw_run3,0
757,MG_15mM_1264_wo_rw_run3,1
758,MG_15mM_1264_wo_rw_run3,0
759,MG_15mM_1264_wo_rw_run3,0
760,MG_15mM_1264_wo_rw_run3,0
761,MG_15mM_1264_wo_rw_run3,0
762,MG_15mM_1264_wo_rw_run3,0
763,MG_15mM_1264_wo_rw_run3,0
764,MG_15mM_1264_wo_rw_run3,0
765,MG_15mM_1264_wo_rw_run3,0
766,MG_15mM_1264_wo_rw_run3,0
767,MG_15mM_1264_wo_rw_run3,0
768,MG_15mM_1264_wo_rw_run3,1
769,MG_15mM_1264_wo_rw_run3,1
770,MG_15mM_1264_wo_rw_run3,0
771,MG_15mM_1264_wo_rw_run3,0
772,MG_15mM_1264_wo_rw_run3,0
773,MG_15mM_1264_wo_rw_run3,0
774,MG_15mM_1264_wo_rw_run3,0
775,MG_15mM_1264_wo_rw_run3,0
776,MG_15mM_1264_wo_rw_run3,0
777,MG_15mM_1264_wo_rw_run3,0
778,MG_15mM_1264_wo_rw_run3,0
779,MG_15mM_1264_wo_rw_run3,0
780,MG_15mM_1264_wo_rw_run3,0
781,MG_15mM_1264_wo_rw_run3,1
782,MG_15mM_1264_wo_rw_run3,1
783,MG_15mM_1264_wo_rw_run3,1
784,MG_15mM_1264_wo_rw_run3,1
785,MG_15mM_1264_wo_rw_run3,0
786,MG_15mM_1264_wo_rw_run3,0
787,MG_15mM_1264_wo_rw_run3,0
788,MG_15mM_1264_wo_rw_run3,0
789,MG_15mM_1264_wo_rw_run3,0
790,MG_15mM_1264_wo_rw_run3,0
791,MG_15mM_1264_wo_rw_run3,0
792,MG_15mM_1264_wo_rw_run3,0
793,MG_15mM_1264_wo_rw_run3,0
794,MG_15mM_1264_wo_rw_run3,0
795,MG_15mM_1264_wo_rw_run3,0
796,MG_15mM_1264_wo_rw_run3,0
797,MG_15mM_1264_wo_rw_run3,0
798,MG_15mM_1264_wo_rw_run3,0
799,MG_15mM_1264_wo_rw_run3,0
800,MG_15mM_1264_wo_rw_run3,0
801,MG_15mM_1264_wo_rw_run3,0
802,MG_15mM_1264_wo_rw_run3,0
803,MG_15mM_1264_wo_rw_run3,1
804,MG_15mM_1264_wo_rw_run3,0
805,MG_15mM_1264_wo_rw_run3,0
806,MG_15mM_1264_wo_rw_run3,0
807,MG_15mM_1264_wo_rw_run3,0
808,MG_15mM_1264_wo_rw_run3,0
809,MG_15mM_1264_wo_rw_run3,1
810,MG_15mM_1264_wo_rw_run3,0
811,MG_15mM_1264_wo_rw_run3,0
812,MG_15mM_1264_wo_rw_run3,0
813,MG_15mM_1264_wo_rw_run3,0
814,MG_15mM_1264_wo_rw_run3,0
815,MG_15mM_1264_wo_rw_run3,0
816,MG_15mM_1264_wo_rw_run3,0
817,MG_15mM_1264_wo_rw_run3,0
818,MG_15mM_1264_wo_rw_run3,0
819,MG_15mM_1264_wo_rw_run3,0
820,MG_15mM_1264_wo_rw_run3,0
821,MG_15mM_1264_wo_rw_run3,0
822,MG_15mM_1264_wo_rw_run3,0
823,MG_15mM_1264_wo_rw_run3,1
824,MG_15mM_1264_wo_rw_run3,0
825,MG_15mM_1264_wo_rw_run3,0
826,MG_15mM_1264_wo_rw_run3,0
827,MG_15mM_1264_wo_rw_run3,0
828,MG_15mM_1264_wo_rw_run3,0
829,MG_15mM_1264_wo_rw_run3,0
830,MG_15mM_1264_wo_rw_run3,1
831,MG_15mM_1264_wo_rw_run3,1
832,MG_15mM_1264_wo_rw_run3,0
833,MG_15mM_1264_wo_rw_run3,0
834,MG_15mM_1264_wo_rw_run3,2
835,MG_15mM_1264_wo_rw_run3,0
836,MG_15mM_1264_wo_rw_run3,0
837,MG_15mM_1264_wo_rw_run3,0
838,MG_15mM_1264_wo_rw_run3,0
839,MG_15mM_1264_wo_rw_run3,0
840,MG_15mM_1264_wo_rw_run3,0
841,MG_15mM_1264_wo_rw_run3,0
842,MG_15mM_1264_wo_rw_run3,0
843,MG_15mM_1264_wo_rw_run3,2
844,MG_15mM_1264_wo_rw_run3,0
845,MG_15mM_1264_wo_rw_run3,4
846,MG_15mM_1264_wo_rw_run3,6
847,MG_15mM_1264_wo_rw_run3,4
848,MG_15mM_1264_wo_rw_run3,0
849,MG_15mM_1264_wo_rw_run3,4
850,MG_15mM_1264_wo_rw_run3,3
851,MG_15mM_1264_wo_rw_run3,5
852,MG_15mM_1264_wo_rw_run3,2
853,MG_15mM_1264_wo_rw_run3,3
854,MG_15mM_1264_wo_rw_run3,4
855,MG_15mM_1264_wo_rw_run3,6
856,MG_15mM_1264_wo_rw_run3,5
857,MG_15mM_1264_wo_rw_run3,4
858,MG_15mM_1264_wo_rw_run3,0
859,MG_15mM_1264_wo_rw_run3,3
860,MG_15mM_1264_wo_rw_run3,5
861,MG_15mM_1264_wo_rw_run3,2
862,MG_15mM_1264_wo_rw_run3,0
863,MG_15mM_1264_wo_rw_run3,3
864,MG_15mM_1264_wo_rw_run3,5
865,MG_15mM_1264_wo_rw_run3,0
866,MG_15mM_1264_wo_rw_run3,0
867,MG_15mM_1264_wo_rw_run3,0
868,MG_15mM_1264_wo_rw_run3,1
869,MG_15mM_1264_wo_rw_run3,0
870,MG_15mM_1264_wo_rw_run3,1
871,MG_15mM_1264_wo_rw_run3,0
872,MG_15mM_1264_wo_rw_run3,1
873,MG_15mM_1264_wo_rw_run3,1
874,MG_15mM_1264_wo_rw_run3,1
875,MG_15mM_1264_wo_rw_run3,1
876,MG_15mM_1264_wo_rw_run3,0
877,MG_15mM_1264_wo_rw_run3,1
878,MG_15mM_1264_wo_rw_run3,0
879,MG_15mM_1264_wo_rw_run3,0
880,MG_15mM_1264_wo_rw_run3,0
881,MG_15mM_1264_wo_rw_run3,1
882,MG_15mM_1264_wo_rw_run3,1
883,MG_15mM_1264_wo_rw_run3,0
884,MG_15mM_1264_wo_rw_run3,2
885,MG_15mM_1264_wo_rw_run3,0
886,MG_15mM_1264_wo_rw_run3,0
887,MG_15mM_1264_wo_rw_run3,2
888,MG_15mM_1264_wo_rw_run3,0
889,MG_15mM_1264_wo_rw_run3,2
890,MG_15mM_1264_wo_rw_run3,4
891,MG_15mM_1264_wo_rw_run3,3
892,MG_15mM_1264_wo_rw_run3,0
893,MG_15mM_1264_wo_rw_run3,0
894,MG_15mM_1264_wo_rw_run3,3
895,MG_15mM_1264_wo_rw_run3,0
896,MG_15mM_1264_wo_rw_run3,3
897,MG_15mM_1264_wo_rw_run3,0
898,MG_15mM_1264_wo_rw_run3,0
899,MG_15mM_1264_wo_rw_run3,4
900,MG_15mM_1264_wo_rw_run3,8
901,MG_15mM_1264_wo_rw_run3,1
902,MG_15mM_1264_wo_rw_run3,1
903,MG_15mM_1264_wo_rw_run3,6
904,MG_15mM_1264_wo_rw_run3,5
905,MG_15mM_1264_wo_rw_run3,1
906,MG_15mM_1264_wo_rw_run3,2
907,MG_15mM_1264_wo_rw_run3,4
908,MG_15mM_1264_wo_rw_run3,4
909,MG_15mM_1264_wo_rw_run3,1
910,MG_15mM_1264_wo_rw_run3,0
911,MG_15mM_1264_wo_rw_run3,5
912,MG_15mM_1264_wo_rw_run3,1
913,MG_15mM_1264_wo_rw_run3,7
914,MG_15mM_1264_wo_rw_run3,7
915,MG_15mM_1264_wo_rw_run3,6
916,MG_15mM_1264_wo_rw_run3,1
917,MG_15mM_1264_wo_rw_run3,0
918,MG_15mM_1264_wo_rw_run3,2
919,MG_15mM_1264_wo_rw_run3,1
920,MG_15mM_1264_wo_rw_run3,6
921,MG_15mM_1264_wo_rw_run3,7
922,MG_15mM_1264_wo_rw_run3,5
923,MG_15mM_1264_wo_rw_run3,5
924,MG_15mM_1264_wo_rw_run3,4
925,MG_15mM_1264_wo_rw_run3,5
926,MG_15mM_1264_wo_rw_run3,4
927,MG_15mM_1264_wo_rw_run3,4
928,MG_15mM_1264_wo_rw_run3,2
929,MG_15mM_1264_wo_rw_run3,4
930,MG_15mM_1264_wo_rw_run3,1
931,MG_15mM_1264_wo_rw_run3,6
932,MG_15mM_1264_wo_rw_run3,4
933,MG_15mM_1264_wo_rw_run3,8
934,MG_15mM_1264_wo_rw_run3,8
935,MG_15mM_1264_wo_rw_run3,4
936,MG_15mM_1264_wo_rw_run3,7
937,MG_15mM_1264_wo_rw_run3,4
938,MG_15mM_1264_wo_rw_run3,1
939,MG_15mM_1264_wo_rw_run3,5
940,MG_15mM_1264_wo_rw_run3,0
941,MG_15mM_1264_wo_rw_run3,1
942,MG_15mM_1264_wo_rw_run3,2
943,MG_15mM_1264_wo_rw_run3,0
944,MG_15mM_1264_wo_rw_run3,1
945,MG_15mM_1264_wo_rw_run3,1
946,MG_15mM_1264_wo_rw_run3,0
947,MG_15mM_1264_wo_rw_run3,0
948,MG_15mM_1264_wo_rw_run3,0
949,MG_15mM_1264_wo_rw_run3,0
950,MG_15mM_1264_wo_rw_run3,1
951,MG_15mM_1264_wo_rw_run3,0
952,MG_15mM_1264_wo_rw_run3,1
953,MG_15mM_1264_wo_rw_run3,0
954,MG_15mM_1264_wo_rw_run3,1
955,MG_15mM_1264_wo_rw_run3,0
956,MG_15mM_1264_wo_rw_run3,0
957,MG_15mM_1264_wo_rw_run3,1
958,MG_15mM_1264_wo_rw_run3,1
959,MG_15mM_1264_wo_rw_run3,1
960,MG_15mM_1264_wo_rw_run3,0
961,MG_15mM_1264_wo_rw_run3,0
962,MG_15mM_1264_wo_rw_run3,0
963,MG_15mM_1264_wo_rw_run3,0
964,MG_15mM_1264_wo_rw_run3,0
965,MG_15mM_1264_wo_rw_run3,0
966,MG_15mM_1264_wo_rw_run3,0
967,MG_15mM_1264_wo_rw_run3,1
968,MG_15mM_1264_wo_rw_run3,2
969,MG_15mM_1264_wo_rw_run3,1
970,MG_15mM_1264_wo_rw_run3,0
971,MG_15mM_1264_wo_rw_run3,0
972,MG_15mM_1264_wo_rw_run3,0
973,MG_15mM_1264_wo_rw_run3,0
974,MG_15mM_1264_wo_rw_run3,1
975,MG_15mM_1264_wo_rw_run3,0
976,MG_15mM_1264_wo_rw_run3,0
977,MG_15mM_1264_wo_rw_run3,0
978,MG_15mM_1264_wo_rw_run3,0
979,MG_15mM_1264_wo_rw_run3,0
980,MG_15mM_1264_wo_rw_run3,0
981,MG_15mM_1264_wo_rw_run3,1
982,MG_15mM_1264_wo_rw_run3,0
983,MG_15mM_1264_wo_rw_run3,0
984,MG_15mM_1264_wo_rw_run3,0
985,MG_15mM_1264_wo_rw_run3,0
986,MG_15mM_1264_wo_rw_run3,0
987,MG_15mM_1264_wo_rw_run3,0
988,MG_15mM_1264_wo_rw_run3,0
989,MG_15mM_1264_wo_rw_run3,0
990,MG_15mM_1264_wo_rw_run3,0
991,MG_15mM_1264_wo_rw_run3,0
992,MG_15mM_1264_wo_rw_run3,0
993,MG_15mM_1264_wo_rw_run3,0
994,MG_15mM_1264_wo_rw_run3,1
995,MG_15mM_1264_wo_rw_run3,0
996,MG_15mM_1264_wo_rw_run3,0
997,MG_15mM_1264_wo_rw_run3,1
998,MG_15mM_1264_wo_rw_run3,0
999,MG_15mM_1264_wo_rw_run3,0
1000,MG_15mM_1264_wo_rw_run3,1
