Frame,System,Number
665,NaCl_1264_wo_rw_run3,5
666,NaCl_1264_wo_rw_run3,2
667,NaCl_1264_wo_rw_run3,4
668,NaCl_1264_wo_rw_run3,3
669,NaCl_1264_wo_rw_run3,4
670,NaCl_1264_wo_rw_run3,6
671,NaCl_1264_wo_rw_run3,2
672,NaCl_1264_wo_rw_run3,2
673,NaCl_1264_wo_rw_run3,3
674,NaCl_1264_wo_rw_run3,4
675,NaCl_1264_wo_rw_run3,1
676,NaCl_1264_wo_rw_run3,3
677,NaCl_1264_wo_rw_run3,1
678,NaCl_1264_wo_rw_run3,1
679,NaCl_1264_wo_rw_run3,1
680,NaCl_1264_wo_rw_run3,1
681,NaCl_1264_wo_rw_run3,1
682,NaCl_1264_wo_rw_run3,1
683,NaCl_1264_wo_rw_run3,1
684,NaCl_1264_wo_rw_run3,3
685,NaCl_1264_wo_rw_run3,1
686,NaCl_1264_wo_rw_run3,2
687,NaCl_1264_wo_rw_run3,2
688,NaCl_1264_wo_rw_run3,0
689,NaCl_1264_wo_rw_run3,1
690,NaCl_1264_wo_rw_run3,1
691,NaCl_1264_wo_rw_run3,4
692,NaCl_1264_wo_rw_run3,1
693,NaCl_1264_wo_rw_run3,0
694,NaCl_1264_wo_rw_run3,4
695,NaCl_1264_wo_rw_run3,0
696,NaCl_1264_wo_rw_run3,1
697,NaCl_1264_wo_rw_run3,2
698,NaCl_1264_wo_rw_run3,0
699,NaCl_1264_wo_rw_run3,1
700,NaCl_1264_wo_rw_run3,1
701,NaCl_1264_wo_rw_run3,0
702,NaCl_1264_wo_rw_run3,1
703,NaCl_1264_wo_rw_run3,0
704,NaCl_1264_wo_rw_run3,1
705,NaCl_1264_wo_rw_run3,3
706,NaCl_1264_wo_rw_run3,5
707,NaCl_1264_wo_rw_run3,1
708,NaCl_1264_wo_rw_run3,0
709,NaCl_1264_wo_rw_run3,10
710,NaCl_1264_wo_rw_run3,6
711,NaCl_1264_wo_rw_run3,0
712,NaCl_1264_wo_rw_run3,0
713,NaCl_1264_wo_rw_run3,0
714,NaCl_1264_wo_rw_run3,0
715,NaCl_1264_wo_rw_run3,0
716,NaCl_1264_wo_rw_run3,0
717,NaCl_1264_wo_rw_run3,1
718,NaCl_1264_wo_rw_run3,0
719,NaCl_1264_wo_rw_run3,0
720,NaCl_1264_wo_rw_run3,0
721,NaCl_1264_wo_rw_run3,4
722,NaCl_1264_wo_rw_run3,1
723,NaCl_1264_wo_rw_run3,3
724,NaCl_1264_wo_rw_run3,0
725,NaCl_1264_wo_rw_run3,0
726,NaCl_1264_wo_rw_run3,2
727,NaCl_1264_wo_rw_run3,0
728,NaCl_1264_wo_rw_run3,1
729,NaCl_1264_wo_rw_run3,0
730,NaCl_1264_wo_rw_run3,0
731,NaCl_1264_wo_rw_run3,0
732,NaCl_1264_wo_rw_run3,0
733,NaCl_1264_wo_rw_run3,0
734,NaCl_1264_wo_rw_run3,0
735,NaCl_1264_wo_rw_run3,6
736,NaCl_1264_wo_rw_run3,0
737,NaCl_1264_wo_rw_run3,0
738,NaCl_1264_wo_rw_run3,1
739,NaCl_1264_wo_rw_run3,0
740,NaCl_1264_wo_rw_run3,3
741,NaCl_1264_wo_rw_run3,0
742,NaCl_1264_wo_rw_run3,3
743,NaCl_1264_wo_rw_run3,0
744,NaCl_1264_wo_rw_run3,0
745,NaCl_1264_wo_rw_run3,1
746,NaCl_1264_wo_rw_run3,2
747,NaCl_1264_wo_rw_run3,2
748,NaCl_1264_wo_rw_run3,7
749,NaCl_1264_wo_rw_run3,1
750,NaCl_1264_wo_rw_run3,1
751,NaCl_1264_wo_rw_run3,2
752,NaCl_1264_wo_rw_run3,0
753,NaCl_1264_wo_rw_run3,1
754,NaCl_1264_wo_rw_run3,1
755,NaCl_1264_wo_rw_run3,1
756,NaCl_1264_wo_rw_run3,1
757,NaCl_1264_wo_rw_run3,0
758,NaCl_1264_wo_rw_run3,1
759,NaCl_1264_wo_rw_run3,2
760,NaCl_1264_wo_rw_run3,1
761,NaCl_1264_wo_rw_run3,1
762,NaCl_1264_wo_rw_run3,2
763,NaCl_1264_wo_rw_run3,2
764,NaCl_1264_wo_rw_run3,1
765,NaCl_1264_wo_rw_run3,1
766,NaCl_1264_wo_rw_run3,1
767,NaCl_1264_wo_rw_run3,0
768,NaCl_1264_wo_rw_run3,2
769,NaCl_1264_wo_rw_run3,0
770,NaCl_1264_wo_rw_run3,2
771,NaCl_1264_wo_rw_run3,2
772,NaCl_1264_wo_rw_run3,5
773,NaCl_1264_wo_rw_run3,2
774,NaCl_1264_wo_rw_run3,1
775,NaCl_1264_wo_rw_run3,1
776,NaCl_1264_wo_rw_run3,0
777,NaCl_1264_wo_rw_run3,0
778,NaCl_1264_wo_rw_run3,3
779,NaCl_1264_wo_rw_run3,2
780,NaCl_1264_wo_rw_run3,5
781,NaCl_1264_wo_rw_run3,1
782,NaCl_1264_wo_rw_run3,6
783,NaCl_1264_wo_rw_run3,1
784,NaCl_1264_wo_rw_run3,5
785,NaCl_1264_wo_rw_run3,3
786,NaCl_1264_wo_rw_run3,1
787,NaCl_1264_wo_rw_run3,1
788,NaCl_1264_wo_rw_run3,1
789,NaCl_1264_wo_rw_run3,1
790,NaCl_1264_wo_rw_run3,2
791,NaCl_1264_wo_rw_run3,1
792,NaCl_1264_wo_rw_run3,5
793,NaCl_1264_wo_rw_run3,2
794,NaCl_1264_wo_rw_run3,3
795,NaCl_1264_wo_rw_run3,3
796,NaCl_1264_wo_rw_run3,2
797,NaCl_1264_wo_rw_run3,5
798,NaCl_1264_wo_rw_run3,0
799,NaCl_1264_wo_rw_run3,2
800,NaCl_1264_wo_rw_run3,2
801,NaCl_1264_wo_rw_run3,1
802,NaCl_1264_wo_rw_run3,1
803,NaCl_1264_wo_rw_run3,3
804,NaCl_1264_wo_rw_run3,5
805,NaCl_1264_wo_rw_run3,0
806,NaCl_1264_wo_rw_run3,0
807,NaCl_1264_wo_rw_run3,0
808,NaCl_1264_wo_rw_run3,0
809,NaCl_1264_wo_rw_run3,0
810,NaCl_1264_wo_rw_run3,1
811,NaCl_1264_wo_rw_run3,2
812,NaCl_1264_wo_rw_run3,1
813,NaCl_1264_wo_rw_run3,1
814,NaCl_1264_wo_rw_run3,1
815,NaCl_1264_wo_rw_run3,0
816,NaCl_1264_wo_rw_run3,2
817,NaCl_1264_wo_rw_run3,0
818,NaCl_1264_wo_rw_run3,0
819,NaCl_1264_wo_rw_run3,0
820,NaCl_1264_wo_rw_run3,0
821,NaCl_1264_wo_rw_run3,1
822,NaCl_1264_wo_rw_run3,1
823,NaCl_1264_wo_rw_run3,2
824,NaCl_1264_wo_rw_run3,5
825,NaCl_1264_wo_rw_run3,15
826,NaCl_1264_wo_rw_run3,1
827,NaCl_1264_wo_rw_run3,1
828,NaCl_1264_wo_rw_run3,2
829,NaCl_1264_wo_rw_run3,1
830,NaCl_1264_wo_rw_run3,1
831,NaCl_1264_wo_rw_run3,0
832,NaCl_1264_wo_rw_run3,0
833,NaCl_1264_wo_rw_run3,9
834,NaCl_1264_wo_rw_run3,0
835,NaCl_1264_wo_rw_run3,0
836,NaCl_1264_wo_rw_run3,2
837,NaCl_1264_wo_rw_run3,0
838,NaCl_1264_wo_rw_run3,0
839,NaCl_1264_wo_rw_run3,5
840,NaCl_1264_wo_rw_run3,1
841,NaCl_1264_wo_rw_run3,0
842,NaCl_1264_wo_rw_run3,0
843,NaCl_1264_wo_rw_run3,1
844,NaCl_1264_wo_rw_run3,0
845,NaCl_1264_wo_rw_run3,0
846,NaCl_1264_wo_rw_run3,2
847,NaCl_1264_wo_rw_run3,2
848,NaCl_1264_wo_rw_run3,0
849,NaCl_1264_wo_rw_run3,1
850,NaCl_1264_wo_rw_run3,0
851,NaCl_1264_wo_rw_run3,1
852,NaCl_1264_wo_rw_run3,1
853,NaCl_1264_wo_rw_run3,0
854,NaCl_1264_wo_rw_run3,5
855,NaCl_1264_wo_rw_run3,4
856,NaCl_1264_wo_rw_run3,2
857,NaCl_1264_wo_rw_run3,1
858,NaCl_1264_wo_rw_run3,1
859,NaCl_1264_wo_rw_run3,0
860,NaCl_1264_wo_rw_run3,0
861,NaCl_1264_wo_rw_run3,1
862,NaCl_1264_wo_rw_run3,0
863,NaCl_1264_wo_rw_run3,1
864,NaCl_1264_wo_rw_run3,1
865,NaCl_1264_wo_rw_run3,2
866,NaCl_1264_wo_rw_run3,0
867,NaCl_1264_wo_rw_run3,2
868,NaCl_1264_wo_rw_run3,2
869,NaCl_1264_wo_rw_run3,3
870,NaCl_1264_wo_rw_run3,1
871,NaCl_1264_wo_rw_run3,2
872,NaCl_1264_wo_rw_run3,4
873,NaCl_1264_wo_rw_run3,1
874,NaCl_1264_wo_rw_run3,1
875,NaCl_1264_wo_rw_run3,1
876,NaCl_1264_wo_rw_run3,1
877,NaCl_1264_wo_rw_run3,0
878,NaCl_1264_wo_rw_run3,1
879,NaCl_1264_wo_rw_run3,1
880,NaCl_1264_wo_rw_run3,0
881,NaCl_1264_wo_rw_run3,0
882,NaCl_1264_wo_rw_run3,1
883,NaCl_1264_wo_rw_run3,5
884,NaCl_1264_wo_rw_run3,0
885,NaCl_1264_wo_rw_run3,1
886,NaCl_1264_wo_rw_run3,0
887,NaCl_1264_wo_rw_run3,0
888,NaCl_1264_wo_rw_run3,1
889,NaCl_1264_wo_rw_run3,0
890,NaCl_1264_wo_rw_run3,0
891,NaCl_1264_wo_rw_run3,0
892,NaCl_1264_wo_rw_run3,0
893,NaCl_1264_wo_rw_run3,1
894,NaCl_1264_wo_rw_run3,0
895,NaCl_1264_wo_rw_run3,0
896,NaCl_1264_wo_rw_run3,0
897,NaCl_1264_wo_rw_run3,3
898,NaCl_1264_wo_rw_run3,2
899,NaCl_1264_wo_rw_run3,0
900,NaCl_1264_wo_rw_run3,3
901,NaCl_1264_wo_rw_run3,0
902,NaCl_1264_wo_rw_run3,3
903,NaCl_1264_wo_rw_run3,0
904,NaCl_1264_wo_rw_run3,0
905,NaCl_1264_wo_rw_run3,1
906,NaCl_1264_wo_rw_run3,4
907,NaCl_1264_wo_rw_run3,3
908,NaCl_1264_wo_rw_run3,2
909,NaCl_1264_wo_rw_run3,1
910,NaCl_1264_wo_rw_run3,2
911,NaCl_1264_wo_rw_run3,1
912,NaCl_1264_wo_rw_run3,2
913,NaCl_1264_wo_rw_run3,6
914,NaCl_1264_wo_rw_run3,5
915,NaCl_1264_wo_rw_run3,5
916,NaCl_1264_wo_rw_run3,6
917,NaCl_1264_wo_rw_run3,3
918,NaCl_1264_wo_rw_run3,0
919,NaCl_1264_wo_rw_run3,1
920,NaCl_1264_wo_rw_run3,0
921,NaCl_1264_wo_rw_run3,0
922,NaCl_1264_wo_rw_run3,0
923,NaCl_1264_wo_rw_run3,0
924,NaCl_1264_wo_rw_run3,1
925,NaCl_1264_wo_rw_run3,0
926,NaCl_1264_wo_rw_run3,1
927,NaCl_1264_wo_rw_run3,0
928,NaCl_1264_wo_rw_run3,0
929,NaCl_1264_wo_rw_run3,1
930,NaCl_1264_wo_rw_run3,1
931,NaCl_1264_wo_rw_run3,1
932,NaCl_1264_wo_rw_run3,5
933,NaCl_1264_wo_rw_run3,1
934,NaCl_1264_wo_rw_run3,1
935,NaCl_1264_wo_rw_run3,2
936,NaCl_1264_wo_rw_run3,1
937,NaCl_1264_wo_rw_run3,4
938,NaCl_1264_wo_rw_run3,1
939,NaCl_1264_wo_rw_run3,4
940,NaCl_1264_wo_rw_run3,0
941,NaCl_1264_wo_rw_run3,1
942,NaCl_1264_wo_rw_run3,0
943,NaCl_1264_wo_rw_run3,1
944,NaCl_1264_wo_rw_run3,0
945,NaCl_1264_wo_rw_run3,2
946,NaCl_1264_wo_rw_run3,3
947,NaCl_1264_wo_rw_run3,3
948,NaCl_1264_wo_rw_run3,5
949,NaCl_1264_wo_rw_run3,1
950,NaCl_1264_wo_rw_run3,0
951,NaCl_1264_wo_rw_run3,3
952,NaCl_1264_wo_rw_run3,0
953,NaCl_1264_wo_rw_run3,1
954,NaCl_1264_wo_rw_run3,5
955,NaCl_1264_wo_rw_run3,2
956,NaCl_1264_wo_rw_run3,1
957,NaCl_1264_wo_rw_run3,0
958,NaCl_1264_wo_rw_run3,1
959,NaCl_1264_wo_rw_run3,4
960,NaCl_1264_wo_rw_run3,4
961,NaCl_1264_wo_rw_run3,0
962,NaCl_1264_wo_rw_run3,6
963,NaCl_1264_wo_rw_run3,3
964,NaCl_1264_wo_rw_run3,1
965,NaCl_1264_wo_rw_run3,4
966,NaCl_1264_wo_rw_run3,2
967,NaCl_1264_wo_rw_run3,0
968,NaCl_1264_wo_rw_run3,1
969,NaCl_1264_wo_rw_run3,2
970,NaCl_1264_wo_rw_run3,12
971,NaCl_1264_wo_rw_run3,11
972,NaCl_1264_wo_rw_run3,3
973,NaCl_1264_wo_rw_run3,0
974,NaCl_1264_wo_rw_run3,6
975,NaCl_1264_wo_rw_run3,3
976,NaCl_1264_wo_rw_run3,1
977,NaCl_1264_wo_rw_run3,1
978,NaCl_1264_wo_rw_run3,1
979,NaCl_1264_wo_rw_run3,0
980,NaCl_1264_wo_rw_run3,1
981,NaCl_1264_wo_rw_run3,0
982,NaCl_1264_wo_rw_run3,1
983,NaCl_1264_wo_rw_run3,0
984,NaCl_1264_wo_rw_run3,1
985,NaCl_1264_wo_rw_run3,1
986,NaCl_1264_wo_rw_run3,0
987,NaCl_1264_wo_rw_run3,1
988,NaCl_1264_wo_rw_run3,5
989,NaCl_1264_wo_rw_run3,0
990,NaCl_1264_wo_rw_run3,1
991,NaCl_1264_wo_rw_run3,0
992,NaCl_1264_wo_rw_run3,0
993,NaCl_1264_wo_rw_run3,1
994,NaCl_1264_wo_rw_run3,1
995,NaCl_1264_wo_rw_run3,4
996,NaCl_1264_wo_rw_run3,0
997,NaCl_1264_wo_rw_run3,0
998,NaCl_1264_wo_rw_run3,0
999,NaCl_1264_wo_rw_run3,1
1000,NaCl_1264_wo_rw_run3,0
