Frame,System,Number
607,MG_15mM_1264_wo_rw_run1,0
608,MG_15mM_1264_wo_rw_run1,0
609,MG_15mM_1264_wo_rw_run1,0
610,MG_15mM_1264_wo_rw_run1,0
611,MG_15mM_1264_wo_rw_run1,0
612,MG_15mM_1264_wo_rw_run1,0
613,MG_15mM_1264_wo_rw_run1,0
614,MG_15mM_1264_wo_rw_run1,0
615,MG_15mM_1264_wo_rw_run1,0
616,MG_15mM_1264_wo_rw_run1,0
617,MG_15mM_1264_wo_rw_run1,1
618,MG_15mM_1264_wo_rw_run1,0
619,MG_15mM_1264_wo_rw_run1,0
620,MG_15mM_1264_wo_rw_run1,0
621,MG_15mM_1264_wo_rw_run1,0
622,MG_15mM_1264_wo_rw_run1,1
623,MG_15mM_1264_wo_rw_run1,0
624,MG_15mM_1264_wo_rw_run1,0
625,MG_15mM_1264_wo_rw_run1,1
626,MG_15mM_1264_wo_rw_run1,3
627,MG_15mM_1264_wo_rw_run1,0
628,MG_15mM_1264_wo_rw_run1,0
629,MG_15mM_1264_wo_rw_run1,7
630,MG_15mM_1264_wo_rw_run1,1
631,MG_15mM_1264_wo_rw_run1,2
632,MG_15mM_1264_wo_rw_run1,7
633,MG_15mM_1264_wo_rw_run1,0
634,MG_15mM_1264_wo_rw_run1,1
635,MG_15mM_1264_wo_rw_run1,1
636,MG_15mM_1264_wo_rw_run1,0
637,MG_15mM_1264_wo_rw_run1,5
638,MG_15mM_1264_wo_rw_run1,1
639,MG_15mM_1264_wo_rw_run1,2
640,MG_15mM_1264_wo_rw_run1,0
641,MG_15mM_1264_wo_rw_run1,0
642,MG_15mM_1264_wo_rw_run1,0
643,MG_15mM_1264_wo_rw_run1,0
644,MG_15mM_1264_wo_rw_run1,0
645,MG_15mM_1264_wo_rw_run1,0
646,MG_15mM_1264_wo_rw_run1,0
647,MG_15mM_1264_wo_rw_run1,1
648,MG_15mM_1264_wo_rw_run1,0
649,MG_15mM_1264_wo_rw_run1,0
650,MG_15mM_1264_wo_rw_run1,0
651,MG_15mM_1264_wo_rw_run1,0
652,MG_15mM_1264_wo_rw_run1,0
653,MG_15mM_1264_wo_rw_run1,0
654,MG_15mM_1264_wo_rw_run1,0
655,MG_15mM_1264_wo_rw_run1,4
656,MG_15mM_1264_wo_rw_run1,0
657,MG_15mM_1264_wo_rw_run1,0
658,MG_15mM_1264_wo_rw_run1,6
659,MG_15mM_1264_wo_rw_run1,10
660,MG_15mM_1264_wo_rw_run1,5
661,MG_15mM_1264_wo_rw_run1,3
662,MG_15mM_1264_wo_rw_run1,4
663,MG_15mM_1264_wo_rw_run1,7
664,MG_15mM_1264_wo_rw_run1,4
665,MG_15mM_1264_wo_rw_run1,4
666,MG_15mM_1264_wo_rw_run1,3
667,MG_15mM_1264_wo_rw_run1,4
668,MG_15mM_1264_wo_rw_run1,4
669,MG_15mM_1264_wo_rw_run1,0
670,MG_15mM_1264_wo_rw_run1,5
671,MG_15mM_1264_wo_rw_run1,2
672,MG_15mM_1264_wo_rw_run1,4
673,MG_15mM_1264_wo_rw_run1,5
674,MG_15mM_1264_wo_rw_run1,5
675,MG_15mM_1264_wo_rw_run1,4
676,MG_15mM_1264_wo_rw_run1,3
677,MG_15mM_1264_wo_rw_run1,3
678,MG_15mM_1264_wo_rw_run1,3
679,MG_15mM_1264_wo_rw_run1,0
680,MG_15mM_1264_wo_rw_run1,1
681,MG_15mM_1264_wo_rw_run1,3
682,MG_15mM_1264_wo_rw_run1,0
683,MG_15mM_1264_wo_rw_run1,3
684,MG_15mM_1264_wo_rw_run1,4
685,MG_15mM_1264_wo_rw_run1,2
686,MG_15mM_1264_wo_rw_run1,1
687,MG_15mM_1264_wo_rw_run1,0
688,MG_15mM_1264_wo_rw_run1,1
689,MG_15mM_1264_wo_rw_run1,0
690,MG_15mM_1264_wo_rw_run1,0
691,MG_15mM_1264_wo_rw_run1,0
692,MG_15mM_1264_wo_rw_run1,3
693,MG_15mM_1264_wo_rw_run1,5
694,MG_15mM_1264_wo_rw_run1,3
695,MG_15mM_1264_wo_rw_run1,0
696,MG_15mM_1264_wo_rw_run1,2
697,MG_15mM_1264_wo_rw_run1,0
698,MG_15mM_1264_wo_rw_run1,0
699,MG_15mM_1264_wo_rw_run1,0
700,MG_15mM_1264_wo_rw_run1,0
701,MG_15mM_1264_wo_rw_run1,0
702,MG_15mM_1264_wo_rw_run1,0
703,MG_15mM_1264_wo_rw_run1,0
704,MG_15mM_1264_wo_rw_run1,0
705,MG_15mM_1264_wo_rw_run1,0
706,MG_15mM_1264_wo_rw_run1,0
707,MG_15mM_1264_wo_rw_run1,0
708,MG_15mM_1264_wo_rw_run1,0
709,MG_15mM_1264_wo_rw_run1,0
710,MG_15mM_1264_wo_rw_run1,0
711,MG_15mM_1264_wo_rw_run1,0
712,MG_15mM_1264_wo_rw_run1,0
713,MG_15mM_1264_wo_rw_run1,0
714,MG_15mM_1264_wo_rw_run1,3
715,MG_15mM_1264_wo_rw_run1,0
716,MG_15mM_1264_wo_rw_run1,1
717,MG_15mM_1264_wo_rw_run1,4
718,MG_15mM_1264_wo_rw_run1,8
719,MG_15mM_1264_wo_rw_run1,0
720,MG_15mM_1264_wo_rw_run1,4
721,MG_15mM_1264_wo_rw_run1,9
722,MG_15mM_1264_wo_rw_run1,7
723,MG_15mM_1264_wo_rw_run1,8
724,MG_15mM_1264_wo_rw_run1,4
725,MG_15mM_1264_wo_rw_run1,1
726,MG_15mM_1264_wo_rw_run1,0
727,MG_15mM_1264_wo_rw_run1,1
728,MG_15mM_1264_wo_rw_run1,4
729,MG_15mM_1264_wo_rw_run1,0
730,MG_15mM_1264_wo_rw_run1,0
731,MG_15mM_1264_wo_rw_run1,1
732,MG_15mM_1264_wo_rw_run1,8
733,MG_15mM_1264_wo_rw_run1,1
734,MG_15mM_1264_wo_rw_run1,1
735,MG_15mM_1264_wo_rw_run1,0
736,MG_15mM_1264_wo_rw_run1,0
737,MG_15mM_1264_wo_rw_run1,1
738,MG_15mM_1264_wo_rw_run1,0
739,MG_15mM_1264_wo_rw_run1,0
740,MG_15mM_1264_wo_rw_run1,6
741,MG_15mM_1264_wo_rw_run1,7
742,MG_15mM_1264_wo_rw_run1,3
743,MG_15mM_1264_wo_rw_run1,1
744,MG_15mM_1264_wo_rw_run1,0
745,MG_15mM_1264_wo_rw_run1,0
746,MG_15mM_1264_wo_rw_run1,7
747,MG_15mM_1264_wo_rw_run1,9
748,MG_15mM_1264_wo_rw_run1,2
749,MG_15mM_1264_wo_rw_run1,1
750,MG_15mM_1264_wo_rw_run1,4
751,MG_15mM_1264_wo_rw_run1,8
752,MG_15mM_1264_wo_rw_run1,0
753,MG_15mM_1264_wo_rw_run1,4
754,MG_15mM_1264_wo_rw_run1,1
755,MG_15mM_1264_wo_rw_run1,0
756,MG_15mM_1264_wo_rw_run1,0
757,MG_15mM_1264_wo_rw_run1,3
758,MG_15mM_1264_wo_rw_run1,0
759,MG_15mM_1264_wo_rw_run1,0
760,MG_15mM_1264_wo_rw_run1,9
761,MG_15mM_1264_wo_rw_run1,5
762,MG_15mM_1264_wo_rw_run1,6
763,MG_15mM_1264_wo_rw_run1,2
764,MG_15mM_1264_wo_rw_run1,8
765,MG_15mM_1264_wo_rw_run1,10
766,MG_15mM_1264_wo_rw_run1,9
767,MG_15mM_1264_wo_rw_run1,10
768,MG_15mM_1264_wo_rw_run1,5
769,MG_15mM_1264_wo_rw_run1,9
770,MG_15mM_1264_wo_rw_run1,0
771,MG_15mM_1264_wo_rw_run1,5
772,MG_15mM_1264_wo_rw_run1,0
773,MG_15mM_1264_wo_rw_run1,6
774,MG_15mM_1264_wo_rw_run1,12
775,MG_15mM_1264_wo_rw_run1,7
776,MG_15mM_1264_wo_rw_run1,11
777,MG_15mM_1264_wo_rw_run1,2
778,MG_15mM_1264_wo_rw_run1,4
779,MG_15mM_1264_wo_rw_run1,3
780,MG_15mM_1264_wo_rw_run1,6
781,MG_15mM_1264_wo_rw_run1,5
782,MG_15mM_1264_wo_rw_run1,5
783,MG_15mM_1264_wo_rw_run1,8
784,MG_15mM_1264_wo_rw_run1,6
785,MG_15mM_1264_wo_rw_run1,3
786,MG_15mM_1264_wo_rw_run1,5
787,MG_15mM_1264_wo_rw_run1,4
788,MG_15mM_1264_wo_rw_run1,3
789,MG_15mM_1264_wo_rw_run1,5
790,MG_15mM_1264_wo_rw_run1,5
791,MG_15mM_1264_wo_rw_run1,0
792,MG_15mM_1264_wo_rw_run1,4
793,MG_15mM_1264_wo_rw_run1,0
794,MG_15mM_1264_wo_rw_run1,0
795,MG_15mM_1264_wo_rw_run1,0
796,MG_15mM_1264_wo_rw_run1,0
797,MG_15mM_1264_wo_rw_run1,0
798,MG_15mM_1264_wo_rw_run1,0
799,MG_15mM_1264_wo_rw_run1,4
800,MG_15mM_1264_wo_rw_run1,4
801,MG_15mM_1264_wo_rw_run1,5
802,MG_15mM_1264_wo_rw_run1,4
803,MG_15mM_1264_wo_rw_run1,0
804,MG_15mM_1264_wo_rw_run1,7
805,MG_15mM_1264_wo_rw_run1,0
806,MG_15mM_1264_wo_rw_run1,3
807,MG_15mM_1264_wo_rw_run1,8
808,MG_15mM_1264_wo_rw_run1,7
809,MG_15mM_1264_wo_rw_run1,5
810,MG_15mM_1264_wo_rw_run1,0
811,MG_15mM_1264_wo_rw_run1,0
812,MG_15mM_1264_wo_rw_run1,5
813,MG_15mM_1264_wo_rw_run1,7
814,MG_15mM_1264_wo_rw_run1,0
815,MG_15mM_1264_wo_rw_run1,4
816,MG_15mM_1264_wo_rw_run1,4
817,MG_15mM_1264_wo_rw_run1,5
818,MG_15mM_1264_wo_rw_run1,6
819,MG_15mM_1264_wo_rw_run1,5
820,MG_15mM_1264_wo_rw_run1,4
821,MG_15mM_1264_wo_rw_run1,3
822,MG_15mM_1264_wo_rw_run1,2
823,MG_15mM_1264_wo_rw_run1,0
824,MG_15mM_1264_wo_rw_run1,3
825,MG_15mM_1264_wo_rw_run1,10
826,MG_15mM_1264_wo_rw_run1,0
827,MG_15mM_1264_wo_rw_run1,3
828,MG_15mM_1264_wo_rw_run1,6
829,MG_15mM_1264_wo_rw_run1,0
830,MG_15mM_1264_wo_rw_run1,2
831,MG_15mM_1264_wo_rw_run1,0
832,MG_15mM_1264_wo_rw_run1,3
833,MG_15mM_1264_wo_rw_run1,2
834,MG_15mM_1264_wo_rw_run1,0
835,MG_15mM_1264_wo_rw_run1,0
836,MG_15mM_1264_wo_rw_run1,0
837,MG_15mM_1264_wo_rw_run1,1
838,MG_15mM_1264_wo_rw_run1,4
839,MG_15mM_1264_wo_rw_run1,3
840,MG_15mM_1264_wo_rw_run1,4
841,MG_15mM_1264_wo_rw_run1,4
842,MG_15mM_1264_wo_rw_run1,3
843,MG_15mM_1264_wo_rw_run1,0
844,MG_15mM_1264_wo_rw_run1,2
845,MG_15mM_1264_wo_rw_run1,4
846,MG_15mM_1264_wo_rw_run1,0
847,MG_15mM_1264_wo_rw_run1,3
848,MG_15mM_1264_wo_rw_run1,1
849,MG_15mM_1264_wo_rw_run1,0
850,MG_15mM_1264_wo_rw_run1,0
851,MG_15mM_1264_wo_rw_run1,4
852,MG_15mM_1264_wo_rw_run1,2
853,MG_15mM_1264_wo_rw_run1,0
854,MG_15mM_1264_wo_rw_run1,3
855,MG_15mM_1264_wo_rw_run1,5
856,MG_15mM_1264_wo_rw_run1,0
857,MG_15mM_1264_wo_rw_run1,0
858,MG_15mM_1264_wo_rw_run1,0
859,MG_15mM_1264_wo_rw_run1,4
860,MG_15mM_1264_wo_rw_run1,0
861,MG_15mM_1264_wo_rw_run1,2
862,MG_15mM_1264_wo_rw_run1,3
863,MG_15mM_1264_wo_rw_run1,3
864,MG_15mM_1264_wo_rw_run1,0
865,MG_15mM_1264_wo_rw_run1,3
866,MG_15mM_1264_wo_rw_run1,0
867,MG_15mM_1264_wo_rw_run1,2
868,MG_15mM_1264_wo_rw_run1,2
869,MG_15mM_1264_wo_rw_run1,4
870,MG_15mM_1264_wo_rw_run1,0
871,MG_15mM_1264_wo_rw_run1,4
872,MG_15mM_1264_wo_rw_run1,0
873,MG_15mM_1264_wo_rw_run1,4
874,MG_15mM_1264_wo_rw_run1,0
875,MG_15mM_1264_wo_rw_run1,3
876,MG_15mM_1264_wo_rw_run1,3
877,MG_15mM_1264_wo_rw_run1,4
878,MG_15mM_1264_wo_rw_run1,0
879,MG_15mM_1264_wo_rw_run1,1
880,MG_15mM_1264_wo_rw_run1,0
881,MG_15mM_1264_wo_rw_run1,0
882,MG_15mM_1264_wo_rw_run1,2
883,MG_15mM_1264_wo_rw_run1,4
884,MG_15mM_1264_wo_rw_run1,0
885,MG_15mM_1264_wo_rw_run1,0
886,MG_15mM_1264_wo_rw_run1,0
887,MG_15mM_1264_wo_rw_run1,0
888,MG_15mM_1264_wo_rw_run1,0
889,MG_15mM_1264_wo_rw_run1,0
890,MG_15mM_1264_wo_rw_run1,1
891,MG_15mM_1264_wo_rw_run1,1
892,MG_15mM_1264_wo_rw_run1,1
893,MG_15mM_1264_wo_rw_run1,0
894,MG_15mM_1264_wo_rw_run1,6
895,MG_15mM_1264_wo_rw_run1,2
896,MG_15mM_1264_wo_rw_run1,1
897,MG_15mM_1264_wo_rw_run1,1
898,MG_15mM_1264_wo_rw_run1,0
899,MG_15mM_1264_wo_rw_run1,0
900,MG_15mM_1264_wo_rw_run1,3
901,MG_15mM_1264_wo_rw_run1,0
902,MG_15mM_1264_wo_rw_run1,0
903,MG_15mM_1264_wo_rw_run1,0
904,MG_15mM_1264_wo_rw_run1,0
905,MG_15mM_1264_wo_rw_run1,0
906,MG_15mM_1264_wo_rw_run1,0
907,MG_15mM_1264_wo_rw_run1,0
908,MG_15mM_1264_wo_rw_run1,0
909,MG_15mM_1264_wo_rw_run1,0
910,MG_15mM_1264_wo_rw_run1,0
911,MG_15mM_1264_wo_rw_run1,0
912,MG_15mM_1264_wo_rw_run1,0
913,MG_15mM_1264_wo_rw_run1,1
914,MG_15mM_1264_wo_rw_run1,0
915,MG_15mM_1264_wo_rw_run1,0
916,MG_15mM_1264_wo_rw_run1,0
917,MG_15mM_1264_wo_rw_run1,0
918,MG_15mM_1264_wo_rw_run1,0
919,MG_15mM_1264_wo_rw_run1,0
920,MG_15mM_1264_wo_rw_run1,0
921,MG_15mM_1264_wo_rw_run1,0
922,MG_15mM_1264_wo_rw_run1,0
923,MG_15mM_1264_wo_rw_run1,0
924,MG_15mM_1264_wo_rw_run1,0
925,MG_15mM_1264_wo_rw_run1,0
926,MG_15mM_1264_wo_rw_run1,0
927,MG_15mM_1264_wo_rw_run1,0
928,MG_15mM_1264_wo_rw_run1,0
929,MG_15mM_1264_wo_rw_run1,0
930,MG_15mM_1264_wo_rw_run1,3
931,MG_15mM_1264_wo_rw_run1,1
932,MG_15mM_1264_wo_rw_run1,1
933,MG_15mM_1264_wo_rw_run1,1
934,MG_15mM_1264_wo_rw_run1,1
935,MG_15mM_1264_wo_rw_run1,1
936,MG_15mM_1264_wo_rw_run1,1
937,MG_15mM_1264_wo_rw_run1,1
938,MG_15mM_1264_wo_rw_run1,1
939,MG_15mM_1264_wo_rw_run1,0
940,MG_15mM_1264_wo_rw_run1,0
941,MG_15mM_1264_wo_rw_run1,0
942,MG_15mM_1264_wo_rw_run1,0
943,MG_15mM_1264_wo_rw_run1,0
944,MG_15mM_1264_wo_rw_run1,0
945,MG_15mM_1264_wo_rw_run1,0
946,MG_15mM_1264_wo_rw_run1,0
947,MG_15mM_1264_wo_rw_run1,0
948,MG_15mM_1264_wo_rw_run1,0
949,MG_15mM_1264_wo_rw_run1,0
950,MG_15mM_1264_wo_rw_run1,0
951,MG_15mM_1264_wo_rw_run1,0
952,MG_15mM_1264_wo_rw_run1,0
953,MG_15mM_1264_wo_rw_run1,0
954,MG_15mM_1264_wo_rw_run1,0
955,MG_15mM_1264_wo_rw_run1,0
956,MG_15mM_1264_wo_rw_run1,0
957,MG_15mM_1264_wo_rw_run1,0
958,MG_15mM_1264_wo_rw_run1,0
959,MG_15mM_1264_wo_rw_run1,0
960,MG_15mM_1264_wo_rw_run1,0
961,MG_15mM_1264_wo_rw_run1,0
962,MG_15mM_1264_wo_rw_run1,0
963,MG_15mM_1264_wo_rw_run1,0
964,MG_15mM_1264_wo_rw_run1,0
965,MG_15mM_1264_wo_rw_run1,0
966,MG_15mM_1264_wo_rw_run1,0
967,MG_15mM_1264_wo_rw_run1,0
968,MG_15mM_1264_wo_rw_run1,0
969,MG_15mM_1264_wo_rw_run1,0
970,MG_15mM_1264_wo_rw_run1,0
971,MG_15mM_1264_wo_rw_run1,0
972,MG_15mM_1264_wo_rw_run1,0
973,MG_15mM_1264_wo_rw_run1,0
974,MG_15mM_1264_wo_rw_run1,0
975,MG_15mM_1264_wo_rw_run1,0
976,MG_15mM_1264_wo_rw_run1,0
977,MG_15mM_1264_wo_rw_run1,0
978,MG_15mM_1264_wo_rw_run1,0
979,MG_15mM_1264_wo_rw_run1,0
980,MG_15mM_1264_wo_rw_run1,0
981,MG_15mM_1264_wo_rw_run1,0
982,MG_15mM_1264_wo_rw_run1,0
983,MG_15mM_1264_wo_rw_run1,1
984,MG_15mM_1264_wo_rw_run1,0
985,MG_15mM_1264_wo_rw_run1,1
986,MG_15mM_1264_wo_rw_run1,0
987,MG_15mM_1264_wo_rw_run1,0
988,MG_15mM_1264_wo_rw_run1,0
989,MG_15mM_1264_wo_rw_run1,1
990,MG_15mM_1264_wo_rw_run1,1
991,MG_15mM_1264_wo_rw_run1,0
992,MG_15mM_1264_wo_rw_run1,0
993,MG_15mM_1264_wo_rw_run1,5
994,MG_15mM_1264_wo_rw_run1,1
995,MG_15mM_1264_wo_rw_run1,0
996,MG_15mM_1264_wo_rw_run1,0
997,MG_15mM_1264_wo_rw_run1,0
998,MG_15mM_1264_wo_rw_run1,0
999,MG_15mM_1264_wo_rw_run1,0
1000,MG_15mM_1264_wo_rw_run1,1
